"time", "token price", "dai2usdc", "usdc2dai"
1578884768, 1.001767, 0.999239, 0.999940
1578884828, 1.001767, 0.999239, 0.999940
1578884889, 1.001767, 0.999239, 0.999940
1578884950, 1.001767, 0.999239, 0.999940
1578885010, 1.001767, 0.999239, 0.999940
1578885071, 1.001768, 0.999239, 0.999940
1578885131, 1.001768, 0.999239, 0.999940
1578885192, 1.001768, 0.999239, 0.999940
1578885252, 1.001768, 0.999239, 0.999940
1578885313, 1.001768, 0.999239, 0.999940
1578885373, 1.001768, 0.999239, 0.999940
1578885434, 1.001768, 0.999239, 0.999940
1578885494, 1.001769, 0.999239, 0.999940
1578885555, 1.001769, 0.999239, 0.999940
1578885615, 1.001769, 0.999239, 0.999940
1578885676, 1.001769, 0.999239, 0.999940
1578885736, 1.001769, 0.999239, 0.999940
1578885797, 1.001769, 0.999239, 0.999940
1578885857, 1.001769, 0.999239, 0.999940
1578885918, 1.001769, 0.999239, 0.999940
1578885978, 1.001770, 0.999239, 0.999940
1578886038, 1.001770, 0.999239, 0.999940
1578886099, 1.001770, 0.999239, 0.999940
1578886159, 1.001770, 0.999239, 0.999940
1578886220, 1.001770, 0.999239, 0.999940
1578886280, 1.001770, 0.999239, 0.999940
1578886341, 1.001770, 0.999239, 0.999940
1578886401, 1.001770, 0.999239, 0.999940
1578886462, 1.001770, 0.999239, 0.999940
1578886522, 1.001770, 0.999239, 0.999940
1578886583, 1.001771, 0.999239, 0.999940
1578886643, 1.001771, 0.999239, 0.999940
1578886704, 1.001771, 0.999239, 0.999940
1578886764, 1.001771, 0.999239, 0.999940
1578886824, 1.001771, 0.999239, 0.999940
1578886885, 1.001771, 0.999239, 0.999940
1578886945, 1.001771, 0.999239, 0.999940
1578887006, 1.001771, 0.999239, 0.999940
1578887067, 1.001771, 0.999239, 0.999940
1578887127, 1.001772, 0.999239, 0.999940
1578887187, 1.001772, 0.999239, 0.999940
1578887248, 1.001772, 0.999239, 0.999940
1578887308, 1.001772, 0.999239, 0.999940
1578887369, 1.001772, 0.999239, 0.999940
1578887429, 1.001772, 0.999239, 0.999940
1578887490, 1.001772, 0.999239, 0.999940
1578887551, 1.001773, 0.999239, 0.999940
1578887611, 1.001773, 0.999239, 0.999940
1578887672, 1.001773, 0.999239, 0.999940
1578887732, 1.001773, 0.999239, 0.999940
1578887793, 1.001773, 0.999239, 0.999940
1578887854, 1.001774, 0.999239, 0.999940
1578887914, 1.001774, 0.999239, 0.999940
1578887975, 1.001773, 0.999239, 0.999940
1578888036, 1.001773, 0.999239, 0.999940
1578888096, 1.001774, 0.999239, 0.999940
1578888157, 1.001774, 0.999239, 0.999940
1578888218, 1.001774, 0.999239, 0.999940
1578888278, 1.001774, 0.999239, 0.999940
1578888339, 1.001774, 0.999239, 0.999940
1578888399, 1.001774, 0.999239, 0.999940
1578888460, 1.001775, 0.999239, 0.999940
1578888520, 1.001775, 0.999239, 0.999940
1578888580, 1.001775, 0.999239, 0.999940
1578888641, 1.001775, 0.999239, 0.999940
1578888701, 1.001775, 0.999239, 0.999940
1578888762, 1.001775, 0.999239, 0.999940
1578888822, 1.001775, 0.999239, 0.999940
1578888883, 1.001775, 0.999239, 0.999940
1578888943, 1.001776, 0.999239, 0.999940
1578889004, 1.001776, 0.999239, 0.999940
1578889064, 1.001776, 0.999239, 0.999940
1578889125, 1.001776, 0.999239, 0.999940
1578889185, 1.001776, 0.999239, 0.999940
1578889246, 1.001776, 0.999239, 0.999940
1578889306, 1.001776, 0.999239, 0.999940
1578889367, 1.001776, 0.999239, 0.999940
1578889427, 1.001776, 0.999239, 0.999940
1578889488, 1.001776, 0.999239, 0.999940
1578889548, 1.001776, 0.999239, 0.999940
1578889608, 1.001776, 0.999239, 0.999940
1578889669, 1.001776, 0.999239, 0.999940
1578889729, 1.001777, 0.999239, 0.999940
1578889790, 1.001777, 0.999239, 0.999940
1578889850, 1.001777, 0.999239, 0.999940
1578889911, 1.001777, 0.999239, 0.999940
1578889971, 1.001777, 0.999239, 0.999940
1578890032, 1.001777, 0.999239, 0.999940
1578890092, 1.001777, 0.999239, 0.999940
1578890152, 1.001777, 0.999239, 0.999940
1578890213, 1.001778, 0.999239, 0.999940
1578890273, 1.001778, 0.999239, 0.999940
1578890334, 1.001778, 0.999239, 0.999940
1578890394, 1.001778, 0.999239, 0.999940
1578890455, 1.001778, 0.999239, 0.999940
1578890515, 1.001778, 0.999239, 0.999940
1578890576, 1.001778, 0.999239, 0.999940
1578890636, 1.001778, 0.999239, 0.999940
1578890697, 1.001779, 0.999239, 0.999940
1578890758, 1.001779, 0.999239, 0.999940
1578890818, 1.001779, 0.999239, 0.999940
1578890879, 1.001779, 0.999239, 0.999940
1578890939, 1.001779, 0.999239, 0.999940
1578891000, 1.001779, 0.999239, 0.999940
1578891061, 1.001779, 0.999239, 0.999940
1578891121, 1.001779, 0.999239, 0.999940
1578891182, 1.001779, 0.999239, 0.999940
1578891243, 1.001779, 0.999239, 0.999940
1578891303, 1.001779, 0.999239, 0.999940
1578891364, 1.001780, 0.999239, 0.999940
1578891425, 1.001780, 0.999239, 0.999940
1578891485, 1.001780, 0.999239, 0.999940
1578891546, 1.001780, 0.999239, 0.999940
1578891607, 1.001780, 0.999239, 0.999940
1578891667, 1.001780, 0.999239, 0.999940
1578891728, 1.001780, 0.999239, 0.999940
1578891789, 1.001780, 0.999239, 0.999940
1578891849, 1.001780, 0.999239, 0.999940
1578891910, 1.001780, 0.999239, 0.999940
1578891970, 1.001781, 0.999239, 0.999940
1578892031, 1.001781, 0.999239, 0.999940
1578892091, 1.001781, 0.999239, 0.999940
1578892152, 1.001781, 0.999239, 0.999940
1578892213, 1.001781, 0.999239, 0.999940
1578892273, 1.001781, 0.999239, 0.999940
1578892334, 1.001781, 0.999239, 0.999940
1578892394, 1.001781, 0.999239, 0.999940
1578892455, 1.001781, 0.999239, 0.999940
1578892516, 1.001781, 0.999239, 0.999940
1578892577, 1.001781, 0.999239, 0.999940
1578892637, 1.001782, 0.999239, 0.999940
1578892698, 1.001782, 0.999239, 0.999940
1578892758, 1.001782, 0.999239, 0.999940
1578892819, 1.001782, 0.999239, 0.999940
1578892879, 1.001782, 0.999239, 0.999940
1578892940, 1.001782, 0.999239, 0.999940
1578893001, 1.001782, 0.999239, 0.999940
1578893061, 1.001782, 0.999239, 0.999940
1578893122, 1.001782, 0.999239, 0.999940
1578893182, 1.001782, 0.999239, 0.999940
1578893243, 1.001783, 0.999239, 0.999940
1578893303, 1.001783, 0.999239, 0.999940
1578893364, 1.001783, 0.999239, 0.999940
1578893424, 1.001783, 0.999239, 0.999940
1578893485, 1.001783, 0.999239, 0.999940
1578893546, 1.001783, 0.999239, 0.999940
1578893606, 1.001783, 0.999239, 0.999940
1578893667, 1.001783, 0.999239, 0.999940
1578893728, 1.001783, 0.999239, 0.999940
1578893788, 1.001783, 0.999239, 0.999940
1578893849, 1.001784, 0.999239, 0.999940
1578893909, 1.001784, 0.999239, 0.999940
1578893970, 1.001784, 0.999239, 0.999940
1578894031, 1.001784, 0.999239, 0.999940
1578894091, 1.001784, 0.999239, 0.999940
1578894152, 1.001784, 0.999239, 0.999940
1578894213, 1.001784, 0.999239, 0.999940
1578894273, 1.001784, 0.999239, 0.999940
1578894334, 1.001785, 0.999239, 0.999940
1578894394, 1.001785, 0.999239, 0.999940
1578894455, 1.001785, 0.999239, 0.999940
1578894516, 1.001785, 0.999239, 0.999940
1578894576, 1.001785, 0.999239, 0.999940
1578894637, 1.001785, 0.999239, 0.999940
1578894697, 1.001785, 0.999239, 0.999940
1578894758, 1.001785, 0.999239, 0.999940
1578894819, 1.001785, 0.999239, 0.999940
1578894879, 1.001786, 0.999239, 0.999940
1578894940, 1.001786, 0.999239, 0.999940
1578895000, 1.001786, 0.999239, 0.999940
1578895061, 1.001786, 0.999239, 0.999940
1578895121, 1.001786, 0.999239, 0.999940
1578895182, 1.001786, 0.999890, 0.999289
1578895242, 1.001786, 0.999890, 0.999289
1578895303, 1.001786, 0.999890, 0.999289
1578895363, 1.001786, 0.999890, 0.999289
1578895424, 1.001787, 0.999890, 0.999289
1578895485, 1.001787, 0.999890, 0.999289
1578895545, 1.001787, 0.999890, 0.999289
1578895606, 1.001787, 0.999890, 0.999289
1578895666, 1.001787, 0.999890, 0.999289
1578895727, 1.001787, 0.999890, 0.999289
1578895787, 1.001787, 0.999890, 0.999289
1578895848, 1.001787, 0.999890, 0.999289
1578895908, 1.001787, 0.999890, 0.999289
1578895969, 1.001788, 0.999890, 0.999289
1578896030, 1.001788, 0.999890, 0.999289
1578896090, 1.001788, 0.999890, 0.999289
1578896151, 1.001788, 0.999890, 0.999289
1578896211, 1.001788, 0.999890, 0.999289
1578896272, 1.001788, 0.999890, 0.999289
1578896333, 1.001788, 0.999890, 0.999289
1578896393, 1.001788, 0.999890, 0.999289
1578896454, 1.001788, 0.999890, 0.999289
1578896515, 1.001789, 0.999890, 0.999289
1578896575, 1.001789, 0.999890, 0.999289
1578896636, 1.001789, 0.999890, 0.999289
1578896696, 1.001789, 0.999890, 0.999289
1578896757, 1.001789, 0.999890, 0.999289
1578896818, 1.001789, 0.999890, 0.999289
1578896878, 1.001789, 0.999890, 0.999289
1578896939, 1.001789, 0.999890, 0.999289
1578896999, 1.001789, 0.999890, 0.999289
1578897060, 1.001789, 0.999890, 0.999289
1578897121, 1.001789, 0.999890, 0.999289
1578897182, 1.001789, 0.999890, 0.999289
1578897242, 1.001790, 0.999890, 0.999289
1578897303, 1.001790, 0.999890, 0.999289
1578897364, 1.001790, 0.999890, 0.999289
1578897424, 1.001790, 0.999890, 0.999289
1578897485, 1.001790, 0.999890, 0.999289
1578897546, 1.001790, 0.999890, 0.999289
1578897606, 1.001791, 0.999890, 0.999289
1578897667, 1.001791, 0.999890, 0.999289
1578897727, 1.001791, 0.999890, 0.999289
1578897788, 1.001791, 0.999890, 0.999289
1578897849, 1.001791, 0.999890, 0.999289
1578897909, 1.001791, 0.999890, 0.999289
1578897970, 1.001791, 0.999890, 0.999289
1578898031, 1.001791, 0.999890, 0.999289
1578898091, 1.001791, 0.999890, 0.999289
1578898152, 1.001791, 0.999890, 0.999289
1578898212, 1.001791, 0.999890, 0.999289
1578898273, 1.001792, 0.999890, 0.999289
1578898333, 1.001792, 0.999890, 0.999289
1578898394, 1.001792, 0.999890, 0.999289
1578898455, 1.001792, 0.999890, 0.999289
1578898515, 1.001792, 0.999890, 0.999289
1578898576, 1.001792, 0.999890, 0.999289
1578898636, 1.001792, 0.999890, 0.999289
1578898697, 1.001792, 0.999890, 0.999289
1578898758, 1.001792, 0.999890, 0.999289
1578898818, 1.001793, 0.999890, 0.999289
1578898879, 1.001793, 0.999890, 0.999289
1578898939, 1.001793, 0.999890, 0.999289
1578899000, 1.001793, 0.999890, 0.999289
1578899060, 1.001793, 0.999890, 0.999289
1578899121, 1.001793, 0.999890, 0.999289
1578899182, 1.001793, 0.999890, 0.999289
1578899242, 1.001793, 0.999890, 0.999289
1578899303, 1.001793, 0.999890, 0.999289
1578899363, 1.001794, 0.999890, 0.999289
1578899424, 1.001794, 0.999890, 0.999289
1578899485, 1.001794, 0.999890, 0.999289
1578899545, 1.001794, 0.999890, 0.999289
1578899606, 1.001794, 0.999890, 0.999289
1578899667, 1.001794, 0.999890, 0.999289
1578899727, 1.001794, 0.999890, 0.999289
1578899788, 1.001794, 0.999890, 0.999289
1578899849, 1.001795, 0.999890, 0.999289
1578899909, 1.001795, 0.999890, 0.999289
1578899970, 1.001795, 0.999890, 0.999289
1578900030, 1.001795, 0.999890, 0.999289
1578900091, 1.001795, 0.999890, 0.999289
1578900151, 1.001795, 0.999890, 0.999289
1578900212, 1.001795, 0.999890, 0.999289
1578900272, 1.001795, 0.999890, 0.999289
1578900333, 1.001795, 0.999890, 0.999289
1578900393, 1.001795, 0.999890, 0.999289
1578900454, 1.001796, 0.999890, 0.999289
1578900514, 1.001796, 0.999890, 0.999289
1578900575, 1.001796, 0.999890, 0.999289
1578900635, 1.001796, 0.999890, 0.999289
1578900696, 1.001796, 0.999890, 0.999289
1578900756, 1.001796, 0.999890, 0.999289
1578900817, 1.001796, 0.999890, 0.999289
1578900877, 1.001797, 0.999890, 0.999289
1578900938, 1.001797, 0.999890, 0.999289
1578900998, 1.001797, 0.999890, 0.999289
1578901059, 1.001797, 0.999890, 0.999289
1578901119, 1.001797, 0.999890, 0.999289
1578901180, 1.001797, 0.999890, 0.999289
1578901240, 1.001797, 0.999890, 0.999289
1578901301, 1.001797, 0.999890, 0.999289
1578901361, 1.001797, 0.999890, 0.999289
1578901422, 1.001797, 0.999890, 0.999289
1578901482, 1.001797, 0.999890, 0.999289
1578901543, 1.001797, 0.999890, 0.999289
1578901603, 1.001798, 0.999890, 0.999289
1578901664, 1.001798, 0.999890, 0.999289
1578901724, 1.001798, 0.999890, 0.999289
1578901785, 1.001798, 0.999890, 0.999289
1578901845, 1.001798, 0.999890, 0.999289
1578901905, 1.001798, 0.999890, 0.999289
1578901966, 1.001815, 0.999239, 0.999940
1578902026, 1.001815, 0.999239, 0.999940
1578902087, 1.001815, 0.999239, 0.999940
1578902147, 1.001816, 0.999239, 0.999940
1578902208, 1.001816, 0.999239, 0.999940
1578902268, 1.001816, 0.999239, 0.999940
1578902329, 1.001816, 0.999239, 0.999940
1578902389, 1.001816, 0.999239, 0.999940
1578902450, 1.001816, 0.999239, 0.999940
1578902511, 1.001817, 0.999239, 0.999940
1578902572, 1.001817, 0.999239, 0.999940
1578902632, 1.001817, 0.999239, 0.999940
1578902693, 1.001817, 0.999239, 0.999940
1578902754, 1.001817, 0.999239, 0.999940
1578902814, 1.001817, 0.999239, 0.999940
1578902875, 1.001817, 0.999239, 0.999940
1578902935, 1.001817, 0.999239, 0.999940
1578902996, 1.001817, 0.999239, 0.999940
1578903057, 1.001817, 0.999239, 0.999940
1578903117, 1.001817, 0.999239, 0.999940
1578903178, 1.001817, 0.999239, 0.999940
1578903239, 1.001818, 0.999239, 0.999940
1578903299, 1.001818, 0.999239, 0.999940
1578903360, 1.001818, 0.999239, 0.999940
1578903421, 1.001818, 0.999239, 0.999940
1578903481, 1.001818, 0.999239, 0.999940
1578903542, 1.001818, 0.999239, 0.999940
1578903603, 1.001818, 0.999239, 0.999940
1578903663, 1.001818, 0.999239, 0.999940
1578903724, 1.001818, 0.999239, 0.999940
1578903784, 1.001818, 0.999239, 0.999940
1578903845, 1.001818, 0.999239, 0.999940
1578903906, 1.001818, 0.999239, 0.999940
1578903966, 1.001819, 0.999239, 0.999940
1578904027, 1.001819, 0.999239, 0.999940
1578904087, 1.001819, 0.999239, 0.999940
1578904148, 1.001819, 0.999239, 0.999940
1578904209, 1.001819, 0.999239, 0.999940
1578904269, 1.001819, 0.999239, 0.999940
1578904330, 1.001819, 0.999239, 0.999940
1578904390, 1.001819, 0.999239, 0.999940
1578904451, 1.001819, 0.999239, 0.999940
1578904511, 1.001820, 0.999239, 0.999940
1578904572, 1.001820, 0.999239, 0.999940
1578904633, 1.001820, 0.999239, 0.999940
1578904693, 1.001820, 0.999239, 0.999940
1578904754, 1.001820, 0.999239, 0.999940
1578904814, 1.001820, 0.999239, 0.999940
1578904875, 1.001820, 0.999239, 0.999940
1578904936, 1.001821, 0.999239, 0.999940
1578904996, 1.001821, 0.999239, 0.999940
1578905057, 1.001821, 0.999239, 0.999940
1578905117, 1.001821, 0.999239, 0.999940
1578905178, 1.001821, 0.999239, 0.999940
1578905239, 1.001821, 0.999239, 0.999940
1578905299, 1.001821, 0.999239, 0.999940
1578905360, 1.001821, 0.999239, 0.999940
1578905420, 1.001821, 0.999239, 0.999940
1578905481, 1.001821, 0.999239, 0.999940
1578905541, 1.001822, 0.999239, 0.999940
1578905602, 1.001822, 0.999239, 0.999940
1578905662, 1.001822, 0.999239, 0.999940
1578905723, 1.001822, 0.999239, 0.999940
1578905783, 1.001822, 0.999239, 0.999940
1578905844, 1.001822, 0.999239, 0.999940
1578905905, 1.001822, 0.999239, 0.999940
1578905965, 1.001822, 0.999239, 0.999940
1578906026, 1.001823, 0.999239, 0.999940
1578906086, 1.001823, 0.999239, 0.999940
1578906147, 1.001823, 0.999239, 0.999940
1578906208, 1.001823, 0.999239, 0.999940
1578906268, 1.001823, 0.999239, 0.999940
1578906329, 1.001823, 0.999239, 0.999940
1578906389, 1.001823, 0.999239, 0.999940
1578906451, 1.001823, 0.999239, 0.999940
1578906511, 1.001823, 0.999239, 0.999940
1578906572, 1.001824, 0.999239, 0.999940
1578906633, 1.001824, 0.999239, 0.999940
1578906693, 1.001824, 0.999239, 0.999940
1578906754, 1.001824, 0.999239, 0.999940
1578906815, 1.001824, 0.999239, 0.999940
1578906875, 1.001824, 0.999239, 0.999940
1578906936, 1.001824, 0.999239, 0.999940
1578906996, 1.001824, 0.999239, 0.999940
1578907057, 1.001824, 0.999239, 0.999940
1578907117, 1.001824, 0.999239, 0.999940
1578907178, 1.001825, 0.999239, 0.999940
1578907239, 1.001825, 0.999239, 0.999940
1578907300, 1.001825, 0.999239, 0.999940
1578907360, 1.001825, 0.999239, 0.999940
1578907421, 1.001825, 0.999239, 0.999940
1578907481, 1.001825, 0.999239, 0.999940
1578907542, 1.001825, 0.999239, 0.999940
1578907602, 1.001826, 0.999239, 0.999940
1578907663, 1.001826, 0.999239, 0.999940
1578907723, 1.001826, 0.999239, 0.999940
1578907784, 1.001826, 0.999239, 0.999940
1578907844, 1.001826, 0.999239, 0.999940
1578907905, 1.001826, 0.999239, 0.999940
1578907965, 1.001826, 0.999239, 0.999940
1578908026, 1.001826, 0.999239, 0.999940
1578908087, 1.001826, 0.999239, 0.999940
1578908147, 1.001826, 0.999239, 0.999940
1578908208, 1.001827, 0.999239, 0.999940
1578908268, 1.001827, 0.999239, 0.999940
1578908329, 1.001827, 0.999239, 0.999940
1578908390, 1.001827, 0.999239, 0.999940
1578908451, 1.001827, 0.999239, 0.999940
1578908511, 1.001827, 0.999239, 0.999940
1578908572, 1.001827, 0.999239, 0.999940
1578908632, 1.001827, 0.999239, 0.999940
1578908693, 1.001828, 0.999239, 0.999940
1578908753, 1.001828, 0.999239, 0.999940
1578908814, 1.001828, 0.999239, 0.999940
1578908875, 1.001828, 0.999239, 0.999940
1578908935, 1.001828, 0.999239, 0.999940
1578908996, 1.001828, 0.999239, 0.999940
1578909056, 1.001828, 0.999239, 0.999940
1578909117, 1.001828, 0.999239, 0.999940
1578909178, 1.001828, 0.999239, 0.999940
1578909238, 1.001829, 0.999239, 0.999940
1578909299, 1.001829, 0.999239, 0.999940
1578909359, 1.001829, 0.999239, 0.999940
1578909420, 1.001829, 0.999239, 0.999940
1578909480, 1.001829, 0.999239, 0.999940
1578909541, 1.001829, 0.999239, 0.999940
1578909602, 1.001829, 0.999239, 0.999940
1578909662, 1.001829, 0.999239, 0.999940
1578909723, 1.001830, 0.999239, 0.999940
1578909783, 1.001830, 0.999239, 0.999940
1578909844, 1.001830, 0.999239, 0.999940
1578909904, 1.001830, 0.999239, 0.999940
1578909965, 1.001830, 0.999239, 0.999940
1578910025, 1.001830, 0.999239, 0.999940
1578910086, 1.001830, 0.999239, 0.999940
1578910147, 1.001830, 0.999239, 0.999940
1578910207, 1.001831, 0.999239, 0.999940
1578910268, 1.001831, 0.999239, 0.999940
1578910328, 1.001831, 0.999239, 0.999940
1578910389, 1.001831, 0.999239, 0.999940
1578910450, 1.001831, 0.999239, 0.999940
1578910510, 1.001831, 0.999239, 0.999940
1578910571, 1.001831, 0.999239, 0.999940
1578910632, 1.001831, 0.999239, 0.999940
1578910692, 1.001832, 0.999239, 0.999940
1578910753, 1.001832, 0.999239, 0.999940
1578910813, 1.001832, 0.999239, 0.999940
1578910874, 1.001832, 0.999239, 0.999940
1578910934, 1.001832, 0.999239, 0.999940
1578910995, 1.001832, 0.999239, 0.999940
1578911055, 1.001832, 0.999239, 0.999940
1578911116, 1.001832, 0.999239, 0.999940
1578911177, 1.001833, 0.999239, 0.999940
1578911237, 1.001833, 0.999239, 0.999940
1578911298, 1.001833, 0.999239, 0.999940
1578911358, 1.001833, 0.999239, 0.999940
1578911419, 1.001833, 0.999239, 0.999940
1578911480, 1.001833, 0.999239, 0.999940
1578911540, 1.001833, 0.999239, 0.999940
1578911601, 1.001834, 0.999239, 0.999940
1578911661, 1.001834, 0.999239, 0.999940
1578911722, 1.001834, 0.999239, 0.999940
1578911782, 1.001834, 0.999239, 0.999940
1578911843, 1.001834, 0.999239, 0.999940
1578911904, 1.001834, 0.999239, 0.999940
1578911964, 1.001834, 0.999239, 0.999940
1578912026, 1.001834, 0.999239, 0.999940
1578912086, 1.001835, 0.999239, 0.999940
1578912147, 1.001835, 0.999239, 0.999940
1578912208, 1.001835, 0.999239, 0.999940
1578912268, 1.001835, 0.999239, 0.999940
1578912329, 1.001835, 0.999239, 0.999940
1578912390, 1.001835, 0.999239, 0.999940
1578912450, 1.001836, 0.999239, 0.999940
1578912511, 1.001836, 0.999239, 0.999940
1578912572, 1.001836, 0.999239, 0.999940
1578912632, 1.001836, 0.999239, 0.999940
1578912693, 1.001836, 0.999239, 0.999940
1578912754, 1.001836, 0.999239, 0.999940
1578912814, 1.001836, 0.999239, 0.999940
1578912875, 1.001836, 0.999239, 0.999940
1578912935, 1.001836, 0.999239, 0.999940
1578912996, 1.001836, 0.999239, 0.999940
1578913056, 1.001837, 0.999239, 0.999940
1578913117, 1.001837, 0.999239, 0.999940
1578913178, 1.001837, 0.999239, 0.999940
1578913238, 1.001837, 0.999239, 0.999940
1578913299, 1.001837, 0.999239, 0.999940
1578913360, 1.001837, 0.999239, 0.999940
1578913420, 1.001837, 0.999239, 0.999940
1578913481, 1.001837, 0.999239, 0.999940
1578913541, 1.001837, 0.999239, 0.999940
1578913602, 1.001837, 0.999239, 0.999940
1578913662, 1.001838, 0.999239, 0.999940
1578913723, 1.001838, 0.999239, 0.999940
1578913784, 1.001838, 0.999239, 0.999940
1578913844, 1.001838, 0.999239, 0.999940
1578913905, 1.001838, 0.999239, 0.999940
1578913965, 1.001838, 0.999239, 0.999940
1578914026, 1.001838, 0.999239, 0.999940
1578914086, 1.001838, 0.999239, 0.999940
1578914147, 1.001838, 0.999239, 0.999940
1578914207, 1.001839, 0.999239, 0.999940
1578914268, 1.001839, 0.999239, 0.999940
1578914328, 1.001839, 0.999239, 0.999940
1578914389, 1.001839, 0.999239, 0.999940
1578914449, 1.001839, 0.999239, 0.999940
1578914509, 1.001839, 0.999239, 0.999940
1578914570, 1.001839, 0.999239, 0.999940
1578914630, 1.001839, 0.999239, 0.999940
1578914691, 1.001840, 0.999239, 0.999940
1578914751, 1.001840, 0.999239, 0.999940
1578914812, 1.001840, 0.999239, 0.999940
1578914872, 1.001840, 0.999239, 0.999940
1578914933, 1.001840, 0.999239, 0.999940
1578914993, 1.001840, 0.999239, 0.999940
1578915054, 1.001840, 0.999239, 0.999940
1578915114, 1.001840, 0.999239, 0.999940
1578915175, 1.001840, 0.999239, 0.999940
1578915235, 1.001840, 0.999239, 0.999940
1578915296, 1.001841, 0.999239, 0.999940
1578915356, 1.001841, 0.999239, 0.999940
1578915417, 1.001841, 0.999239, 0.999940
1578915477, 1.001841, 0.999239, 0.999940
1578915538, 1.001841, 0.999239, 0.999940
1578915598, 1.001841, 0.999239, 0.999940
1578915659, 1.001841, 0.999239, 0.999940
1578915719, 1.001841, 0.999239, 0.999940
1578915780, 1.001841, 0.999239, 0.999940
1578915841, 1.001842, 0.999239, 0.999940
1578915901, 1.001842, 0.999239, 0.999940
1578915962, 1.001842, 0.999239, 0.999940
1578916022, 1.001842, 0.999239, 0.999940
1578916083, 1.001842, 0.999239, 0.999940
1578916144, 1.001842, 0.999239, 0.999940
1578916204, 1.001842, 0.999239, 0.999940
1578916265, 1.001842, 0.999239, 0.999940
1578916325, 1.001842, 0.999239, 0.999940
1578916386, 1.001843, 0.999239, 0.999940
1578916446, 1.001843, 0.999239, 0.999940
1578916507, 1.001843, 0.999239, 0.999940
1578916568, 1.001843, 0.999239, 0.999940
1578916628, 1.001843, 0.999239, 0.999940
1578916689, 1.001843, 0.999239, 0.999940
1578916749, 1.001843, 0.999239, 0.999940
1578916810, 1.001843, 0.999239, 0.999940
1578916871, 1.001843, 0.999239, 0.999940
1578916931, 1.001843, 0.999239, 0.999940
1578916992, 1.001844, 0.999239, 0.999940
1578917052, 1.001844, 0.999239, 0.999940
1578917113, 1.001844, 0.999239, 0.999940
1578917173, 1.001844, 0.999239, 0.999940
1578917234, 1.001844, 0.999239, 0.999940
1578917295, 1.001844, 0.999239, 0.999940
1578917355, 1.001844, 0.999239, 0.999940
1578917416, 1.001844, 0.999239, 0.999940
1578917476, 1.001844, 0.999239, 0.999940
1578917537, 1.001844, 0.999239, 0.999940
1578917597, 1.001845, 0.999239, 0.999940
1578917658, 1.001845, 0.999239, 0.999940
1578917718, 1.001845, 0.999239, 0.999940
1578917778, 1.001845, 0.999239, 0.999940
1578917839, 1.001845, 0.999239, 0.999940
1578917899, 1.001845, 0.999239, 0.999940
1578917960, 1.001845, 0.999239, 0.999940
1578918020, 1.001846, 0.999239, 0.999940
1578918081, 1.001846, 0.999239, 0.999940
1578918141, 1.001846, 0.999239, 0.999940
1578918202, 1.001846, 0.999239, 0.999940
1578918263, 1.001846, 0.999239, 0.999940
1578918324, 1.001846, 0.999239, 0.999940
1578918384, 1.001846, 0.999239, 0.999940
1578918445, 1.001846, 0.999239, 0.999940
1578918505, 1.001846, 0.999239, 0.999940
1578918565, 1.001846, 0.999239, 0.999940
1578918626, 1.001847, 0.999239, 0.999940
1578918687, 1.001847, 0.999239, 0.999940
1578918747, 1.001847, 0.999239, 0.999940
1578918808, 1.001847, 0.999239, 0.999940
1578918868, 1.001847, 0.999239, 0.999940
1578918928, 1.001847, 0.999239, 0.999940
1578918989, 1.001847, 0.999239, 0.999940
1578919049, 1.001847, 0.999239, 0.999940
1578919110, 1.001848, 0.999239, 0.999940
1578919171, 1.001848, 0.999239, 0.999940
1578919231, 1.001848, 0.999239, 0.999940
1578919292, 1.001848, 0.999239, 0.999940
1578919352, 1.001848, 0.999239, 0.999940
1578919413, 1.001848, 0.999239, 0.999940
1578919473, 1.001848, 0.999239, 0.999940
1578919534, 1.001848, 0.999239, 0.999940
1578919594, 1.001848, 0.999239, 0.999940
1578919655, 1.001849, 0.999239, 0.999940
1578919715, 1.001849, 0.999239, 0.999940
1578919776, 1.001849, 0.999239, 0.999940
1578919837, 1.001849, 0.999239, 0.999940
1578919897, 1.001849, 0.999239, 0.999940
1578919958, 1.001849, 0.999239, 0.999940
1578920019, 1.001850, 0.999239, 0.999940
1578920079, 1.001850, 0.999239, 0.999940
1578920140, 1.001850, 0.999239, 0.999940
1578920200, 1.001850, 0.999239, 0.999940
1578920261, 1.001850, 0.999239, 0.999940
1578920322, 1.001850, 0.999239, 0.999940
1578920382, 1.001850, 0.999239, 0.999940
1578920443, 1.001850, 0.999239, 0.999940
1578920503, 1.001850, 0.999239, 0.999940
1578920564, 1.001850, 0.999239, 0.999940
1578920624, 1.001850, 0.999239, 0.999940
1578920685, 1.001850, 0.999239, 0.999940
1578920746, 1.001850, 0.999239, 0.999940
1578920807, 1.001851, 0.999239, 0.999940
1578920867, 1.001851, 0.999239, 0.999940
1578920928, 1.001851, 0.999239, 0.999940
1578920988, 1.001851, 0.999239, 0.999940
1578921049, 1.001851, 0.999239, 0.999940
1578921109, 1.001851, 0.999239, 0.999940
1578921170, 1.001851, 0.999239, 0.999940
1578921230, 1.001851, 0.999239, 0.999940
1578921291, 1.001852, 0.999239, 0.999940
1578921352, 1.001852, 0.999239, 0.999940
1578921412, 1.001852, 0.999239, 0.999940
1578921473, 1.001852, 0.999239, 0.999940
